Time,Actual ERPM (2)
s,
,
,
0,0
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,1
0.09,1
0.1,1
0.11,1
0.12,1
0.13,1
0.14,1
0.15,1
0.16,1
0.17,1
0.18,2
0.19,2
0.2,2
0.21,2
0.22,2
0.23,2
0.24,2
0.25,2
0.26,2
0.27,2
0.28,261
0.29,261
0.3,261
0.31,261
0.32,261
0.33,261
0.34,261
0.35,261
0.36,261
0.37,261
0.38,292
0.39,292
0.4,292
0.41,292
0.42,292
0.43,292
0.44,292
0.45,292
0.46,292
0.47,292
0.48,511
0.49,511
0.5,511
0.51,511
0.52,511
0.53,511
0.54,511
0.55,511
0.56,511
0.57,511
0.58,886
0.59,886
0.6,886
0.61,886
0.62,886
0.63,886
0.64,886
0.65,886
0.66,886
0.67,886
0.68,1229
0.69,1229
0.7,1229
0.71,1229
0.72,1229
0.73,1229
0.74,1229
0.75,1229
0.76,1229
0.77,1229
0.78,1580
0.79,1580
0.8,1580
0.81,1580
0.82,1580
0.83,1580
0.84,1580
0.85,1580
0.86,1580
0.87,1580
0.88,1870
0.89,1870
0.9,1870
0.91,1870
0.92,1870
0.93,1870
0.94,1870
0.95,1870
0.96,1870
0.97,1870
0.98,2087
0.99,2087
1,2087
1.01,2087
1.02,2087
1.03,2087
1.04,2087
1.05,2087
1.06,2087
1.07,2087
1.08,2278
1.09,2278
1.1,2278
1.11,2278
1.12,2278
1.13,2278
1.14,2278
1.15,2278
1.16,2278
1.17,2278
1.18,2483
1.19,2483
1.2,2483
1.21,2483
1.22,2483
1.23,2483
1.24,2483
1.25,2483
1.26,2483
1.27,2483
1.28,2640
1.29,2640
1.3,2640
1.31,2640
1.32,2640
1.33,2640
1.34,2640
1.35,2640
1.36,2640
1.37,2640
1.38,2863
1.39,2863
1.4,2863
1.41,2863
1.42,2863
1.43,2863
1.44,2863
1.45,2863
1.46,2863
1.47,2863
1.48,2987
1.49,2987
1.5,2987
1.51,2987
1.52,2987
1.53,2987
1.54,2987
1.55,2987
1.56,2987
1.57,2987
1.58,3207
1.59,3207
1.6,3207
1.61,3207
1.62,3207
1.63,3207
1.64,3207
1.65,3207
1.66,3207
1.67,3207
1.68,3346
1.69,3346
1.7,3346
1.71,3346
1.72,3346
1.73,3346
1.74,3346
1.75,3346
1.76,3346
1.77,3346
1.78,3545
1.79,3545
1.8,3545
1.81,3545
1.82,3545
1.83,3545
1.84,3545
1.85,3545
1.86,3545
1.87,3545
1.88,3731
1.89,3731
1.9,3731
1.91,3731
1.92,3731
1.93,3731
1.94,3731
1.95,3731
1.96,3731
1.97,3731
1.98,3908
1.99,3908
2,3908
2.01,3908
2.02,3908
2.03,3908
2.04,3908
2.05,3908
2.06,3908
2.07,3908
2.08,4104
2.09,4104
2.1,4104
2.11,4104
2.12,4104
2.13,4104
2.14,4104
2.15,4104
2.16,4104
2.17,4104
2.18,4317
2.19,4317
2.2,4317
2.21,4317
2.22,4317
2.23,4317
2.24,4317
2.25,4317
2.26,4317
2.27,4317
2.28,4547
2.29,4547
2.3,4547
2.31,4547
2.32,4547
2.33,4547
2.34,4547
2.35,4547
2.36,4547
2.37,4547
2.38,4870
2.39,4870
2.4,4870
2.41,4870
2.42,4870
2.43,4870
2.44,4870
2.45,4870
2.46,4870
2.47,4870
2.48,5206
2.49,5206
2.5,5206
2.51,5206
2.52,5206
2.53,5206
2.54,5206
2.55,5206
2.56,5206
2.57,5206
2.58,5580
2.59,5580
2.6,5580
2.61,5580
2.62,5580
2.63,5580
2.64,5580
2.65,5580
2.66,5580
2.67,5580
2.68,5964
2.69,5964
2.7,5964
2.71,5964
2.72,5964
2.73,5964
2.74,5964
2.75,5964
2.76,5964
2.77,5964
2.78,6423
2.79,6423
2.8,6423
2.81,6423
2.82,6423
2.83,6423
2.84,6423
2.85,6423
2.86,6423
2.87,6423
2.88,6835
2.89,6835
2.9,6835
2.91,6835
2.92,6835
2.93,6835
2.94,6835
2.95,6835
2.96,6835
2.97,6835
2.98,7329
2.99,7329
3,7329
3.01,7329
3.02,7329
3.03,7329
3.04,7329
3.05,7329
3.06,7329
3.07,7329
3.08,7852
3.09,7852
3.1,7852
3.11,7852
3.12,7852
3.13,7852
3.14,7852
3.15,7852
3.16,7852
3.17,7852
3.18,8381
3.19,8381
3.2,8381
3.21,8381
3.22,8381
3.23,8381
3.24,8381
3.25,8381
3.26,8381
3.27,8381
3.28,8883
3.29,8883
3.3,8883
3.31,8883
3.32,8883
3.33,8883
3.34,8883
3.35,8883
3.36,8883
3.37,8883
3.38,9272
3.39,9272
3.4,9272
3.41,9272
3.42,9272
3.43,9272
3.44,9272
3.45,9272
3.46,9272
3.47,9272
3.48,9789
3.49,9789
3.5,9789
3.51,9789
3.52,9789
3.53,9789
3.54,9789
3.55,9789
3.56,9789
3.57,9789
3.58,10465
3.59,10465
3.6,10465
3.61,10465
3.62,10465
3.63,10465
3.64,10465
3.65,10465
3.66,10465
3.67,10465
3.68,10961
3.69,10961
3.7,10961
3.71,10961
3.72,10961
3.73,10961
3.74,10961
3.75,10961
3.76,10961
3.77,10961
3.78,11884
3.79,11884
3.8,11884
3.81,11884
3.82,11884
3.83,11884
3.84,11884
3.85,11884
3.86,11884
3.87,11884
3.88,12374
3.89,12374
3.9,12374
3.91,12374
3.92,12374
3.93,12374
3.94,12374
3.95,12374
3.96,12374
3.97,12374
3.98,12686
3.99,12686
4,12686
4.01,12686
4.02,12686
4.03,12686
4.04,12686
4.05,12686
4.06,12686
4.07,12686
4.08,13048
4.09,13048
4.1,13048
4.11,13048
4.12,13048
4.13,13048
4.14,13048
4.15,13048
4.16,13048
4.17,13048
4.18,13671
4.19,13671
4.2,13671
4.21,13671
4.22,13671
4.23,13671
4.24,13671
4.25,13671
4.26,13671
4.27,13671
4.28,14389
4.29,14389
4.3,14389
4.31,14389
4.32,14389
4.33,14389
4.34,14389
4.35,14389
4.36,14389
4.37,14389
4.38,15068
4.39,15068
4.4,15068
4.41,15068
4.42,15068
4.43,15068
4.44,15068
4.45,15068
4.46,15068
4.47,15068
4.48,15657
4.49,15657
4.5,15657
4.51,15657
4.52,15657
4.53,15657
4.54,15657
4.55,15657
4.56,15657
4.57,15657
4.58,16152
4.59,16152
4.6,16152
4.61,16152
4.62,16152
4.63,16152
4.64,16152
4.65,16152
4.66,16152
4.67,16152
4.68,16841
4.69,16841
4.7,16841
4.71,16841
4.72,16841
4.73,16841
4.74,16841
4.75,16841
4.76,16841
4.77,16841
4.78,17502
4.79,17502
4.8,17502
4.81,17502
4.82,17502
4.83,17502
4.84,17502
4.85,17502
4.86,17502
4.87,17502
4.88,17846
4.89,17846
4.9,17846
4.91,17846
4.92,17846
4.93,17846
4.94,17846
4.95,17846
4.96,17846
4.97,17846
4.98,18518
4.99,18518
5,18518
5.01,18518
5.02,18518
5.03,18518
5.04,18518
5.05,18518
5.06,18518
5.07,18518
5.08,19332
5.09,19332
5.1,19332
5.11,19332
5.12,19332
5.13,19332
5.14,19332
5.15,19332
5.16,19332
5.17,19332
5.18,20006
5.19,20006
5.2,20006
5.21,20006
5.22,20006
5.23,20006
5.24,20006
5.25,20006
5.26,20006
5.27,20006
5.28,20586
5.29,20586
5.3,20586
5.31,20586
5.32,20586
5.33,20586
5.34,20586
5.35,20586
5.36,20586
5.37,20586
5.38,21322
5.39,21322
5.4,21322
5.41,21322
5.42,21322
5.43,21322
5.44,21322
5.45,21322
5.46,21322
5.47,21322
5.48,22065
5.49,22065
5.5,22065
5.51,22065
5.52,22065
5.53,22065
5.54,22065
5.55,22065
5.56,22065
5.57,22065
5.58,23036
5.59,23036
5.6,23036
5.61,23036
5.62,23036
5.63,23036
5.64,23036
5.65,23036
5.66,23036
5.67,23036
5.68,24077
5.69,24077
5.7,24077
5.71,24077
5.72,24077
5.73,24077
5.74,24077
5.75,24077
5.76,24077
5.77,24077
5.78,25097
5.79,25097
5.8,25097
5.81,25097
5.82,25097
5.83,25097
5.84,25097
5.85,25097
5.86,25097
5.87,25097
5.88,24019
5.89,24019
5.9,24019
5.91,24019
5.92,24019
5.93,24019
5.94,24019
5.95,24019
5.96,24019
5.97,24019
5.98,24426
5.99,24426
6,24426
6.01,24426
6.02,24426
6.03,24426
6.04,24426
6.05,24426
6.06,24426
6.07,24426
6.08,24292
6.09,24292
6.1,24292
6.11,24292
6.12,24292
6.13,24292
6.14,24292
6.15,24292
6.16,24292
6.17,24292
6.18,24099
6.19,24099
6.2,24099
6.21,24099
6.22,24099
6.23,24099
6.24,24099
6.25,24099
6.26,24099
6.27,24099
6.28,23586
6.29,23586
6.3,23586
6.31,23586
6.32,23586
6.33,23586
6.34,23586
6.35,23586
6.36,23586
6.37,23586
6.38,22946
6.39,22946
6.4,22946
6.41,22946
6.42,22946
6.43,22946
6.44,22946
6.45,22946
6.46,22946
6.47,22946
6.48,22235
6.49,22235
6.5,22235
6.51,22235
6.52,22235
6.53,22235
6.54,22235
6.55,22235
6.56,22235
6.57,22235
6.58,21289
6.59,21289
6.6,21289
6.61,21289
6.62,21289
6.63,21289
6.64,21289
6.65,21289
6.66,21289
6.67,21289
6.68,20530
6.69,20530
6.7,20530
6.71,20530
6.72,20530
6.73,20530
6.74,20530
6.75,20530
6.76,20530
6.77,20530
6.78,19822
6.79,19822
6.8,19822
6.81,19822
6.82,19822
6.83,19822
6.84,19822
6.85,19822
6.86,19822
6.87,19822
6.88,19148
6.89,19148
6.9,19148
6.91,19148
6.92,19148
6.93,19148
6.94,19148
6.95,19148
6.96,19148
6.97,19148
6.98,18279
6.99,18279
7,18279
7.01,18279
7.02,18279
7.03,18279
7.04,18279
7.05,18279
7.06,18279
7.07,18279
7.08,17912
7.09,17912
7.1,17912
7.11,17912
7.12,17912
7.13,17912
7.14,17912
7.15,17912
7.16,17912
7.17,17912
7.18,17426
7.19,17426
7.2,17426
7.21,17426
7.22,17426
7.23,17426
7.24,17426
7.25,17426
7.26,17426
7.27,17426
7.28,16847
7.29,16847
7.3,16847
7.31,16847
7.32,16847
7.33,16847
7.34,16847
7.35,16847
7.36,16847
7.37,16847
7.38,16701
7.39,16701
7.4,16701
7.41,16701
7.42,16701
7.43,16701
7.44,16701
7.45,16701
7.46,16701
7.47,16701
7.48,16505
7.49,16505
7.5,16505
7.51,16505
7.52,16505
7.53,16505
7.54,16505
7.55,16505
7.56,16505
7.57,16505
7.58,16353
7.59,16353
7.6,16353
7.61,16353
7.62,16353
7.63,16353
7.64,16353
7.65,16353
7.66,16353
7.67,16353
7.68,16456
7.69,16456
7.7,16456
7.71,16456
7.72,16456
7.73,16456
7.74,16456
7.75,16456
7.76,16456
7.77,16456
7.78,16196
7.79,16196
7.8,16196
7.81,16196
7.82,16196
7.83,16196
7.84,16196
7.85,16196
7.86,16196
7.87,16196
7.88,16291
7.89,16291
7.9,16291
7.91,16291
7.92,16291
7.93,16291
7.94,16291
7.95,16291
7.96,16291
7.97,16291
7.98,16131
7.99,16131
8,16131
8.01,16131
8.02,16131
8.03,16131
8.04,16131
8.05,16131
8.06,16131
8.07,16131
8.08,15663
8.09,15663
8.1,15663
8.11,15663
8.12,15663
8.13,15663
8.14,15663
8.15,15663
8.16,15663
8.17,15663
8.18,15687
8.19,15687
8.2,15687
8.21,15687
8.22,15687
8.23,15687
8.24,15687
8.25,15687
8.26,15687
8.27,15687
8.28,16058
8.29,16058
8.3,16058
8.31,16058
8.32,16058
8.33,16058
8.34,16058
8.35,16058
8.36,16058
8.37,16058
8.38,16435
8.39,16435
8.4,16435
8.41,16435
8.42,16435
8.43,16435
8.44,16435
8.45,16435
8.46,16435
8.47,16435
8.48,16653
8.49,16653
8.5,16653
8.51,16653
8.52,16653
8.53,16653
8.54,16653
8.55,16653
8.56,16653
8.57,16653
8.58,16489
8.59,16489
8.6,16489
8.61,16489
8.62,16489
8.63,16489
8.64,16489
8.65,16489
8.66,16489
8.67,16489
8.68,17569
8.69,17569
8.7,17569
8.71,17569
8.72,17569
8.73,17569
8.74,17569
8.75,17569
8.76,17569
8.77,17569
8.78,18008
8.79,18008
8.8,18008
8.81,18008
8.82,18008
8.83,18008
8.84,18008
8.85,18008
8.86,18008
8.87,18008
8.88,19141
8.89,19141
8.9,19141
8.91,19141
8.92,19141
8.93,19141
8.94,19141
8.95,19141
8.96,19141
8.97,19141
8.98,18413
8.99,18413
9,18413
9.01,18413
9.02,18413
9.03,18413
9.04,18413
9.05,18413
9.06,18413
9.07,18413
9.08,17335
9.09,17335
9.1,17335
9.11,17335
9.12,17335
9.13,17335
9.14,17335
9.15,17335
9.16,17335
9.17,17335
9.18,17206
9.19,17206
9.2,17206
9.21,17206
9.22,17206
9.23,17206
9.24,17206
9.25,17206
9.26,17206
9.27,17206
9.28,17169
9.29,17169
9.3,17169
9.31,17169
9.32,17169
9.33,17169
9.34,17169
9.35,17169
9.36,17169
9.37,17169
9.38,17341
9.39,17341
9.4,17341
9.41,17341
9.42,17341
9.43,17341
9.44,17341
9.45,17341
9.46,17341
9.47,17341
9.48,17818
9.49,17818
9.5,17818
9.51,17818
9.52,17818
9.53,17818
9.54,17818
9.55,17818
9.56,17818
9.57,17818
9.58,18714
9.59,18714
9.6,18714
9.61,18714
9.62,18714
9.63,18714
9.64,18714
9.65,18714
9.66,18714
9.67,18714
9.68,19962
9.69,19962
9.7,19962
9.71,19962
9.72,19962
9.73,19962
9.74,19962
9.75,19962
9.76,19962
9.77,19962
9.78,21039
9.79,21039
9.8,21039
9.81,21039
9.82,21039
9.83,21039
9.84,21039
9.85,21039
9.86,21039
9.87,21039
9.88,21963
9.89,21963
9.9,21963
9.91,21963
9.92,21963
9.93,21963
9.94,21963
9.95,21963
9.96,21963
9.97,21963
9.98,23289
9.99,23289
10,23289
10.01,23289
10.02,23289
10.03,23289
10.04,23289
10.05,23289
10.06,23289
10.07,23289
10.08,23444
10.09,23444
10.1,23444
10.11,23444
10.12,23444
10.13,23444
10.14,23444
10.15,23444
10.16,23444
10.17,23444
10.18,24094
10.19,24094
10.2,24094
10.21,24094
10.22,24094
10.23,24094
10.24,24094
10.25,24094
10.26,24094
10.27,24094
10.28,26165
10.29,26165
10.3,26165
10.31,26165
10.32,26165
10.33,26165
10.34,26165
10.35,26165
10.36,26165
10.37,26165
10.38,27702
10.39,27702
10.4,27702
10.41,27702
10.42,27702
10.43,27702
10.44,27702
10.45,27702
10.46,27702
10.47,27702
10.48,29094
10.49,29094
10.5,29094
10.51,29094
10.52,29094
10.53,29094
10.54,29094
10.55,29094
10.56,29094
10.57,29094
10.58,30161
10.59,30161
10.6,30161
10.61,30161
10.62,30161
10.63,30161
10.64,30161
10.65,30161
10.66,30161
10.67,30161
10.68,30803
10.69,30803
10.7,30803
10.71,30803
10.72,30803
10.73,30803
10.74,30803
10.75,30803
10.76,30803
10.77,30803
10.78,30925
10.79,30925
10.8,30925
10.81,30925
10.82,30925
10.83,30925
10.84,30925
10.85,30925
10.86,30925
10.87,30925
10.88,32084
10.89,32084
10.9,32084
10.91,32084
10.92,32084
10.93,32084
10.94,32084
10.95,32084
10.96,32084
10.97,32084
10.98,33680
10.99,33680
11,33680
11.01,33680
11.02,33680
11.03,33680
11.04,33680
11.05,33680
11.06,33680
11.07,33680
11.08,35118
11.09,35118
11.1,35118
11.11,35118
11.12,35118
11.13,35118
11.14,35118
11.15,35118
11.16,35118
11.17,35118
11.18,35791
11.19,35791
11.2,35791
11.21,35791
11.22,35791
11.23,35791
11.24,35791
11.25,35791
11.26,35791
11.27,35791
11.28,36680
11.29,36680
11.3,36680
11.31,36680
11.32,36680
11.33,36680
11.34,36680
11.35,36680
11.36,36680
11.37,36680
11.38,37738
11.39,37738
11.4,37738
11.41,37738
11.42,37738
11.43,37738
11.44,37738
11.45,37738
11.46,37738
11.47,37738
11.48,39221
11.49,39221
11.5,39221
11.51,39221
11.52,39221
11.53,39221
11.54,39221
11.55,39221
11.56,39221
11.57,39221
11.58,41366
11.59,41366
11.6,41366
11.61,41366
11.62,41366
11.63,41366
11.64,41366
11.65,41366
11.66,41366
11.67,41366
11.68,43057
11.69,43057
11.7,43057
11.71,43057
11.72,43057
11.73,43057
11.74,43057
11.75,43057
11.76,43057
11.77,43057
11.78,42982
11.79,42982
11.8,42982
11.81,42982
11.82,42982
11.83,42982
11.84,42982
11.85,42982
11.86,42982
11.87,42982
11.88,42938
11.89,42938
11.9,42938
11.91,42938
11.92,42938
11.93,42938
11.94,42938
11.95,42938
11.96,42938
11.97,42938
11.98,42415
11.99,42415
12,42415
12.01,42415
12.02,42415
12.03,42415
12.04,42415
12.05,42415
12.06,42415
12.07,42415
12.08,42129
12.09,42129
12.1,42129
12.11,42129
12.12,42129
12.13,42129
12.14,42129
12.15,42129
12.16,42129
12.17,42129
12.18,41282
12.19,41282
12.2,41282
12.21,41282
12.22,41282
12.23,41282
12.24,41282
12.25,41282
12.26,41282
12.27,41282
12.28,40807
12.29,40807
12.3,40807
12.31,40807
12.32,40807
12.33,40807
12.34,40807
12.35,40807
12.36,40807
12.37,40807
12.38,39660
12.39,39660
12.4,39660
12.41,39660
12.42,39660
12.43,39660
12.44,39660
12.45,39660
12.46,39660
12.47,39660
12.48,38614
12.49,38614
12.5,38614
12.51,38614
12.52,38614
12.53,38614
12.54,38614
12.55,38614
12.56,38614
12.57,38614
12.58,36696
12.59,36696
12.6,36696
12.61,36696
12.62,36696
12.63,36696
12.64,36696
12.65,36696
12.66,36696
12.67,36696
12.68,35716
12.69,35716
12.7,35716
12.71,35716
12.72,35716
12.73,35716
12.74,35716
12.75,35716
12.76,35716
12.77,35716
12.78,34820
12.79,34820
12.8,34820
12.81,34820
12.82,34820
12.83,34820
12.84,34820
12.85,34820
12.86,34820
12.87,34820
12.88,33994
12.89,33994
12.9,33994
12.91,33994
12.92,33994
12.93,33994
12.94,33994
12.95,33994
12.96,33994
12.97,33994
12.98,32942
12.99,32942
13,32942
13.01,32942
13.02,32942
13.03,32942
13.04,32942
13.05,32942
13.06,32942
13.07,32942
13.08,32509
13.09,32509
13.1,32509
13.11,32509
13.12,32509
13.13,32509
13.14,32509
13.15,32509
13.16,32509
13.17,32509
13.18,32395
13.19,32395
13.2,32395
13.21,32395
13.22,32395
13.23,32395
13.24,32395
13.25,32395
13.26,32395
13.27,32395
13.28,31732
13.29,31732
13.3,31732
13.31,31732
13.32,31732
13.33,31732
13.34,31732
13.35,31732
13.36,31732
13.37,31732
13.38,31777
13.39,31777
13.4,31777
13.41,31777
13.42,31777
13.43,31777
13.44,31777
13.45,31777
13.46,31777
13.47,31777
13.48,32078
13.49,32078
13.5,32078
13.51,32078
13.52,32078
13.53,32078
13.54,32078
13.55,32078
13.56,32078
13.57,32078
13.58,32284
13.59,32284
13.6,32284
13.61,32284
13.62,32284
13.63,32284
13.64,32284
13.65,32284
13.66,32284
13.67,32284
13.68,32161
13.69,32161
13.7,32161
13.71,32161
13.72,32161
13.73,32161
13.74,32161
13.75,32161
13.76,32161
13.77,32161
13.78,32242
13.79,32242
13.8,32242
13.81,32242
13.82,32242
13.83,32242
13.84,32242
13.85,32242
13.86,32242
13.87,32242
13.88,31953
13.89,31953
13.9,31953
13.91,31953
13.92,31953
13.93,31953
13.94,31953
13.95,31953
13.96,31953
13.97,31953
13.98,30645
13.99,30645
14,30645
14.01,30645
14.02,30645
14.03,30645
14.04,30645
14.05,30645
14.06,30645
14.07,30645
14.08,29571
14.09,29571
14.1,29571
14.11,29571
14.12,29571
14.13,29571
14.14,29571
14.15,29571
14.16,29571
14.17,29571
14.18,29291
14.19,29291
14.2,29291
14.21,29291
14.22,29291
14.23,29291
14.24,29291
14.25,29291
14.26,29291
14.27,29291
14.28,28891
14.29,28891
14.3,28891
14.31,28891
14.32,28891
14.33,28891
14.34,28891
14.35,28891
14.36,28891
14.37,28891
14.38,29233
14.39,29233
14.4,29233
14.41,29233
14.42,29233
14.43,29233
14.44,29233
14.45,29233
14.46,29233
14.47,29233
14.48,29639
14.49,29639
14.5,29639
14.51,29639
14.52,29639
14.53,29639
14.54,29639
14.55,29639
14.56,29639
14.57,29639
14.58,29754
14.59,29754
14.6,29754
14.61,29754
14.62,29754
14.63,29754
14.64,29754
14.65,29754
14.66,29754
14.67,29754
14.68,29463
14.69,29463
14.7,29463
14.71,29463
14.72,29463
14.73,29463
14.74,29463
14.75,29463
14.76,29463
14.77,29463
14.78,29414
14.79,29414
14.8,29414
14.81,29414
14.82,29414
14.83,29414
14.84,29414
14.85,29414
14.86,29414
14.87,29414
14.88,29635
14.89,29635
14.9,29635
14.91,29635
14.92,29635
14.93,29635
14.94,29635
14.95,29635
14.96,29635
14.97,29635
14.98,29529
14.99,29529
15,29529
15.01,29529
15.02,29529
15.03,29529
15.04,29529
15.05,29529
15.06,29529
15.07,29529
15.08,29424
15.09,29424
15.1,29424
15.11,29424
15.12,29424
15.13,29424
15.14,29424
15.15,29424
15.16,29424
15.17,29424
15.18,29485
15.19,29485
15.2,29485
15.21,29485
15.22,29485
15.23,29485
15.24,29485
15.25,29485
15.26,29485
15.27,29485
15.28,29491
15.29,29491
15.3,29491
15.31,29491
15.32,29491
15.33,29491
15.34,29491
15.35,29491
15.36,29491
15.37,29491
15.38,30181
15.39,30181
15.4,30181
15.41,30181
15.42,30181
15.43,30181
15.44,30181
15.45,30181
15.46,30181
15.47,30181
15.48,29777
15.49,29777
15.5,29777
15.51,29777
15.52,29777
15.53,29777
15.54,29777
15.55,29777
15.56,29777
15.57,29777
15.58,29498
15.59,29498
15.6,29498
15.61,29498
15.62,29498
15.63,29498
15.64,29498
15.65,29498
15.66,29498
15.67,29498
15.68,29904
15.69,29904
15.7,29904
15.71,29904
15.72,29904
15.73,29904
15.74,29904
15.75,29904
15.76,29904
15.77,29904
15.78,30477
15.79,30477
15.8,30477
15.81,30477
15.82,30477
15.83,30477
15.84,30477
15.85,30477
15.86,30477
15.87,30477
15.88,30330
15.89,30330
15.9,30330
15.91,30330
15.92,30330
15.93,30330
15.94,30330
15.95,30330
15.96,30330
15.97,30330
15.98,30576
15.99,30576
16,30576
16.01,30576
16.02,30576
16.03,30576
16.04,30576
16.05,30576
16.06,30576
16.07,30576
16.08,31280
16.09,31280
16.1,31280
16.11,31280
16.12,31280
16.13,31280
16.14,31280
16.15,31280
16.16,31280
16.17,31280
16.18,30286
16.19,30286
16.2,30286
16.21,30286
16.22,30286
16.23,30286
16.24,30286
16.25,30286
16.26,30286
16.27,30286
16.28,29922
16.29,29922
16.3,29922
16.31,29922
16.32,29922
16.33,29922
16.34,29922
16.35,29922
16.36,29922
16.37,29922
16.38,30039
16.39,30039
16.4,30039
16.41,30039
16.42,30039
16.43,30039
